ID,Row,Column,Selected,Value,image_url,image_url_small,,path,path,path,path,cartella,filename,observed_on,lat,long,scientific_name,common_name,taxon_kingdom_name,minaccia,origin_status,status_invasivita,phylum,classe,ordine
43,2,3,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/100697301.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/168087846/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/168087846/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,100697301.jpg,2021-11-09,45.64399511,12.22038246,Phoenicurus ochruros,Codirosso spazzacamino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
44,2,4,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/68682869.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111277608/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111277608/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,68682869.jpg,2021-01-27,45.64328526,12.21983787,Fringilla coelebs,Fringuello,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
45,2,5,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/66609344.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107417430/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107417430/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,66609344.jpg,2020-12-15,45.64432833,12.22057833,Turdus merula,Merlo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
46,2,6,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/69200681.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/112237821/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/112237821/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,69200681.jpg,2021-02-06,45.64407647,12.22105778,Streptopelia decaocto,Tortora dal collare,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Columbiformes
47,2,7,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/85601498.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140871276/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140871276/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,85601498.jpg,2021-07-04,45.64448026,12.22085901,Turdus merula,Merlo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
48,2,8,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/71075682.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659036/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659036/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,71075682.jpg,2021-03-12,45.64388999,12.22151664,Sturnus vulgaris,Storno,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
49,2,9,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/93151138.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154347540/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/154347540/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,93151138.jpg,2021-08-31,45.55023682,12.44565804,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
50,2,10,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/149043242.jpg,https://static.inaturalist.org/photos/256765444/medium.jpg,https://static.inaturalist.org/photos/256765444/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,149043242.jpg,2023-02-18,45.64453833,12.16190833,Chroicocephalus ridibundus,Gabbiano comune,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Charadriiformes
51,2,11,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/143636074.jpg,https://static.inaturalist.org/photos/246369400/medium.jpg,https://static.inaturalist.org/photos/246369400/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,143636074.jpg,2022-12-04,45.640645,12.29578,Sturnus vulgaris,Storno,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
52,2,12,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/85601223.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140870763/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140870763/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,85601223.jpg,2021-07-04,45.64389918,12.22151322,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
53,2,13,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/79437505.jpg,https://static.inaturalist.org/photos/130117353/medium.jpeg,https://static.inaturalist.org/photos/130117353/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,79437505.jpg,2021-05-18,45.64781056,12.29052611,Turdus merula,Merlo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
54,2,14,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/71144119.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115782626/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115782626/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,71144119.jpg,2021-03-13,45.64372515,12.21709916,Anthus pratensis,Pispola,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
55,2,15,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/150307731.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/259152708/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/259152708/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,150307731.jpg,2023-03-05,45.64411054,12.22096254,Columba palumbus,Colombaccio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Columbiformes
56,2,16,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/26322257.jpg,https://static.inaturalist.org/photos/40865564/medium.jpeg,https://static.inaturalist.org/photos/40865564/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,26322257.jpg,2019-06-02,45.56153443,12.44167681,Sterna hirundo,Sterna comune,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Charadriiformes
57,2,17,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/75185098.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/122969154/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/122969154/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,75185098.jpg,2021-04-25,45.6439509,12.22103137,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
58,2,18,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/56119400.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/89406476/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/89406476/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,56119400.jpg,2020-08-11,45.64411997,12.22077495,Hirundo rustica,Rondine,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
59,2,19,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/21603232.jpg,https://static.inaturalist.org/photos/33441269/medium.jpeg,https://static.inaturalist.org/photos/33441269/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,21603232.jpg,2019-03-25,45.64447166,12.16350008,Remiz pendulinus,Pendolino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
60,3,0,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/72259020.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/117780773/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/117780773/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,72259020.jpg,2021-03-28,45.64442077,12.22077657,Egretta garzetta,Garzetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Pelecaniformes
61,3,1,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/71076145.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659737/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659737/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,71076145.jpg,2021-03-12,45.64419797,12.22057607,Columba livia domestica,Piccione domestico,Animalia,non_minacciata,alloctona,non_invasiva,Chordata,Aves,Columbiformes
62,3,2,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/137505091.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/234861462/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/234861462/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,137505091.jpg,2022-10-04,45.64419858,12.22058702,Sturnus vulgaris,Storno,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
63,3,3,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/210960649.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/373048286/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/373048286/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,210960649.jpg,2024-04-28,45.6430921,12.21890239,Saxicola rubetra,Stiaccino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
64,3,4,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/89159502.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/147205164/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/147205164/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,89159502.jpg,2021-07-29,45.64363667,12.22072,Delichon urbicum,Balestruccio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
65,3,5,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/96370890.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/160094281/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/160094281/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,96370890.jpg,2021-09-26,45.64014087,12.29960203,Larus michahellis,Gabbiano reale mediterraneo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Charadriiformes
66,3,6,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/68560951.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111047826/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111047826/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,68560951.jpg,2021-01-24,45.64398,12.22072,Egretta garzetta,Garzetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Pelecaniformes
67,3,7,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/148021931.jpg,https://static.inaturalist.org/photos/254821446/medium.jpeg,https://static.inaturalist.org/photos/254821446/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,148021931.jpg,2020-01-03,45.6402505,12.2962502,Turdus merula,Merlo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
68,3,8,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/66338598.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106922284/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106922284/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,66338598.jpg,2020-12-09,45.64275812,12.22140762,Sturnus vulgaris,Storno,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
69,3,9,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/138129384.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/236031796/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/236031796/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,138129384.jpg,2022-10-09,45.63940829,12.13005537,Ciconia ciconia,Cicogna bianca,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Ciconiiformes
70,3,10,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/71728552.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/116825013/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/116825013/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,71728552.jpg,2021-03-21,45.64393861,12.21701227,Anthus pratensis,Pispola,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
71,3,11,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/72379154.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/117998315/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/117998315/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,72379154.jpg,2021-03-28,45.6442204,12.22098319,Streptopelia decaocto,Tortora dal collare,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Columbiformes
72,3,12,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/229326488.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/407060325/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/407060325/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,229326488.jpg,2024-07-14,45.67035066,12.16203209,Hirundo rustica,Rondine,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
73,3,13,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/190077956.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/333132338/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/333132338/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,190077956.jpg,2023-10-29,45.643981,12.22102305,Erithacus rubecula,Pettirosso,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
74,3,14,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/73508494.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/120017265/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/120017265/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,73508494.jpg,2021-04-10,45.64367439,12.22194968,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
75,3,15,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/67802877.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109642641/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109642641/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,67802877.jpg,2021-01-09,45.64420735,12.2209287,Egretta garzetta,Garzetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Pelecaniformes
76,3,16,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/68800748.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111495066/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111495066/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,68800748.jpg,2021-01-30,45.64417,12.22071667,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
77,3,17,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/85601362.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140870985/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/140870985/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,85601362.jpg,2021-07-04,45.64411813,12.2208001,Serinus serinus,Verzellino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
78,3,18,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/110834985.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/187036111/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/187036111/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,110834985.jpg,2022-04-09,45.64397575,12.22100539,Serinus serinus,Verzellino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
79,3,19,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/antenna/202662705.jpg,https://static.inaturalist.org/photos/357955131/medium.jpeg,https://static.inaturalist.org/photos/357955131/small.jpeg,,Users,ariannafaccioli,Desktop,iNaturalis,antenna,202662705.jpg,2021-05-28,45.68055799,12.12641817,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
0,0,0,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/98473592.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/163959815/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/163959815/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,98473592.jpg,2021-10-17,45.64419399,12.22060169,Motacilla cinerea,Ballerina gialla,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
1,0,1,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/67913562.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109848775/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109848775/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,67913562.jpg,2021-01-11,45.64419623,12.22058596,Columba livia domestica,Piccione domestico,Animalia,non_minacciata,alloctona,non_invasiva,Chordata,Aves,Columbiformes
2,0,2,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/71627666.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/116646096/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/116646096/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,71627666.jpg,2021-03-20,45.64386058,12.22093131,Passer montanus,Passera mattugia,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
3,0,3,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/150307783.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/259152826/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/259152826/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,150307783.jpg,2023-03-05,45.64420006,12.22060914,Columba livia domestica,Piccione domestico,Animalia,non_minacciata,alloctona,non_invasiva,Chordata,Aves,Columbiformes
4,0,4,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/65824395.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106011722/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106011722/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,65824395.jpg,2020-11-29,45.64376096,12.22066116,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
5,0,5,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/62015998.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99310293/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99310293/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,62015998.jpg,2020-10-08,45.64376343,12.22070612,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
6,0,6,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/210961761.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/373050035/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/373050035/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,210961761.jpg,2024-04-28,45.64284442,12.2199414,Passer italiae,Passera d'Italia,Animalia,specie_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
7,0,7,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/71075741.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659133/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115659133/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,71075741.jpg,2021-03-12,45.64378112,12.22067062,Phoenicurus ochruros,Codirosso spazzacamino,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
8,0,8,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/68214023.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/110395324/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/110395324/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,68214023.jpg,2021-01-17,45.64420207,12.22059882,Pica pica,Gazza,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
9,0,9,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/66922899.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107998286/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107998286/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,66922899.jpg,2020-12-22,45.64375988,12.22070803,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
10,0,10,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/214954083.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/379995831/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/379995831/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,214954083.jpg,2024-05-08,45.65530591,12.20576151,Passer italiae,Passera d'Italia,Animalia,specie_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
11,0,11,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/90885043.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150252491/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150252491/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,90885043.jpg,2021-08-11,45.64378407,12.2207103,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
12,0,12,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/71070830.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115650255/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115650255/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,71070830.jpg,2021-03-12,45.64392137,12.22148232,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
13,0,13,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/66609322.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107417391/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107417391/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,66609322.jpg,2020-12-15,45.64432833,12.22057833,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
14,0,14,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/63634975.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/102162942/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/102162942/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,63634975.jpg,2020-10-27,45.64379269,12.22071418,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
15,0,15,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/66739609.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107657446/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107657446/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,66739609.jpg,2020-12-18,45.6437843,12.22072434,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
16,0,16,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/100697350.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/168087950/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/168087950/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,100697350.jpg,2021-11-09,45.64393992,12.22148684,Athene noctua,Civetta,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Strigiformes
17,0,17,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/68682917.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111277759/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111277759/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,68682917.jpg,2021-01-27,45.64416841,12.22047711,Columba livia domestica,Piccione domestico,Animalia,non_minacciata,alloctona,non_invasiva,Chordata,Aves,Columbiformes
18,0,18,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/45314421.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/71849902/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/71849902/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,45314421.jpg,2020-05-06,45.64393667,12.220695,Falco tinnunculus,Gheppio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Falconiformes
19,0,19,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/214954084.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/379995829/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/379995829/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,214954084.jpg,2024-05-08,45.65530626,12.20576167,Columba palumbus,Colombaccio,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Columbiformes
20,1,0,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/72767010.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/118701293/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/118701293/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,72767010.jpg,2021-04-03,45.64397633,12.22046249,Passer montanus,Passera mattugia,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Passeriformes
21,1,1,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/140510011.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/240529918/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/240529918/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,140510011.jpg,2022-10-30,45.64859419,12.29344928,Larus michahellis,Gabbiano reale mediterraneo,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Charadriiformes
22,1,2,0,/Users/ariannafaccioli/Desktop/iNaturalis/divisione/tetto/99874913.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/166591568/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/166591568/small.jpg,,Users,ariannafaccioli,Desktop,iNaturalis,tetto,99874913.jpg,2021-10-31,45.64421117,12.2206254,Columba livia,Piccione,Animalia,non_minacciata,autoctona,non_invasiva,Chordata,Aves,Columbiformes
